#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Date
131,NLBBL,996.00,-1.87,"1,033.90",995.00,"1,020.00","2,543","2,551,106.30",03/09/2022
132,NLG,820.00,-1.09,838.00,811.00,838.00,"11,077","9,253,528.50",03/09/2022
133,NLIC,"1,170.00",1.3,"1,175.00","1,150.00","1,155.00","39,735","46,261,443.10",03/09/2022
134,NLICL,784.90,-4.16,835.30,780.10,835.30,"22,410","17,733,662.80",03/09/2022
135,NMB,307.00,-0.65,313.70,305.00,312.00,"48,000","14,752,268.20",03/09/2022
136,NMB50,12.13,-0.49,12.30,12.12,12.22,"28,126","341,944.12",03/09/2022
137,NMBHF1,11.35,0,11.36,11.35,11.36,"12,080","137,208.00",03/09/2022
138,NMBMF,955.00,0,971.90,936.00,971.90,"1,432","1,344,679.50",03/09/2022
139,NMFBS,"2,340.00",-0.43,"2,396.00","2,305.00","2,395.00","1,734","4,051,974.50",03/09/2022
140,NRIC,"1,058.00",-2.74,"1,109.50","1,053.60","1,099.90","28,671","30,600,804.30",03/09/2022
141,NRN,658.00,-2.52,700.00,650.20,675.00,"49,560","32,998,743.60",03/09/2022
142,NSLB,"1,288.00",0.62,"1,319.00","1,267.30","1,305.00","1,616","2,076,436.30",03/09/2022
143,NTC,"1,680.00",-0.53,"1,714.00","1,643.70","1,689.00","62,897","105,221,599.50",03/09/2022
144,NUBL,"1,094.00",-0.64,"1,120.00","1,090.10","1,120.00","7,189","7,885,028.70",03/09/2022
145,NYADI,470.00,-3.29,494.70,464.00,494.70,"10,317","4,842,919.20",03/09/2022
146,OHL,445.00,-1.55,453.00,440.00,453.00,"7,472","3,310,566.10",03/09/2022
147,PCBL,315.00,-1.53,320.00,313.00,320.00,"35,349","11,141,425.80",03/09/2022
148,PFL,456.10,-4.58,475.00,454.00,475.00,"8,647","3,982,035.10",03/09/2022
149,PIC,815.00,-2.4,850.00,810.00,850.00,"7,461","6,140,386.40",03/09/2022
150,PICL,600.00,-3.19,611.00,592.00,608.00,"18,925","11,368,690.00",03/09/2022
151,PLI,532.00,-1.15,535.00,522.20,528.00,"6,202","3,282,816.70",03/09/2022
152,PLIC,625.00,-2.94,646.70,625.00,640.00,"7,315","4,623,339.00",03/09/2022
153,PMHPL,315.00,-4.26,335.50,313.10,329.00,"8,845","2,819,983.00",03/09/2022
154,PPCL,408.00,-2.39,426.00,400.00,420.00,"149,811","60,518,186.60",03/09/2022
155,PRIN,774.80,1.95,774.90,715.50,748.00,"14,488","10,612,236.00",03/09/2022
156,PROFL,322.50,-3.24,339.90,322.50,339.90,"10,227","3,366,361.90",03/09/2022
157,PRVU,291.80,-0.75,297.00,289.10,295.00,"46,099","13,430,399.30",03/09/2022
158,PSF,8.90,-0.45,9.05,8.90,8.90,"46,900","418,426.00",03/09/2022
159,RADHI,588.00,-2.16,612.00,578.00,601.00,"25,581","15,005,491.50",03/09/2022
160,RBCL,"15,910.00",-3.55,"16,210.00","15,910.00","16,181.00",205,"3,303,446.00",03/09/2022
161,RBCLPO,"14,680.00",-1.96,"14,700.00","14,680.00","14,700.00",70,"1,028,060.00",03/09/2022
162,RHPL,360.00,-2.7,377.00,356.00,377.00,"35,964","12,974,110.30",03/09/2022
163,RLFL,400.00,-3.87,423.80,395.00,423.80,"33,878","13,618,001.50",03/09/2022
164,RLI,520.00,-0.69,523.00,510.00,517.50,"8,173","4,202,168.40",03/09/2022
165,RMDC,999.00,-2.92,"1,047.00",998.00,"1,047.00","5,219","5,260,304.90",03/09/2022
166,RMF1,8.77,-1.35,9.00,8.77,9.00,"10,900","96,053.00",03/09/2022
167,RSDC,654.00,-2.82,685.00,648.00,685.00,"8,293","5,415,238.00",03/09/2022
168,RURU,"1,005.00",-0.79,"1,035.00","1,000.00","1,030.00","3,648","3,711,766.00",03/09/2022
169,SABSL,"1,307.00",-0.23,"1,336.00","1,301.00","1,336.00",293,"384,516.00",03/09/2022
170,SADBL,355.00,-2.2,372.00,353.60,370.00,"25,596","9,162,165.70",03/09/2022
171,SAEF,12.81,-0.7,12.92,12.81,12.92,"15,300","197,278.00",03/09/2022
172,SAHAS,595.00,-2.46,617.00,595.00,610.00,"30,491","18,393,624.50",03/09/2022
173,SANIMA,326.80,0.52,330.90,324.10,330.00,"60,487","19,679,794.00",03/09/2022
174,SAPDBL,305.00,-3.17,312.00,298.90,310.10,"11,685","3,568,151.20",03/09/2022
175,SBCF,8.60,0,8.67,8.46,8.46,"7,848","67,027.80",03/09/2022
176,SBD87,887.00,1.95,887.00,887.00,887.00,100,"88,700.00",03/09/2022
177,SBI,342.00,-1.98,348.00,340.00,345.00,"4,569","1,567,053.00",03/09/2022
178,SBL,395.00,-1.25,404.00,395.00,401.00,"33,024","13,133,488.80",03/09/2022
179,SBLD2082,"1,056.50",-1.99,"1,056.50","1,056.50","1,056.50",10,"10,565.00",03/09/2022
180,SCB,452.00,-0.88,459.00,450.00,459.00,"8,075","3,650,585.10",03/09/2022
181,SDBD87,890.00,1.37,890.00,890.00,890.00,100,"89,000.00",03/09/2022
182,SDLBSL,"1,207.00",-1.91,"1,241.00","1,207.00","1,231.00","2,114","2,575,649.00",03/09/2022
183,SEF,10.45,0,10.65,10.27,10.65,"57,900","605,568.00",03/09/2022
184,SFCL,322.00,-3.16,337.00,318.00,332.00,"13,081","4,238,138.00",03/09/2022
185,SFMF,11.55,0.87,11.55,11.37,11.51,"26,500","301,928.00",03/09/2022
186,SGI,537.20,-3.38,560.00,536.10,560.00,"1,875","1,014,407.00",03/09/2022
187,SHEL,435.40,-4.1,463.00,421.20,454.00,"16,261","6,934,698.70",03/09/2022
188,SHINE,372.00,-2.05,380.10,369.50,380.00,"34,772","12,945,734.00",03/09/2022
189,SHIVM,"1,097.00",-0.9,"1,135.00","1,086.00","1,107.00","52,474","57,764,319.50",03/09/2022
190,SHL,202.00,-0.98,206.00,200.00,206.00,"13,545","2,726,729.00",03/09/2022
191,SHPC,393.80,-1.8,409.00,387.20,401.00,"113,604","44,541,111.00",03/09/2022
192,SIC,"1,248.00",-1.03,"1,270.00","1,242.00","1,262.00","1,998","2,496,416.70",03/09/2022
193,SICL,"1,355.00",-0.37,"1,387.20","1,350.20","1,387.20","5,855","7,986,837.20",03/09/2022
194,SIFC,395.00,-1.25,408.00,393.00,407.90,"30,028","12,044,236.40",03/09/2022
195,SIGS2,10.53,-1.68,10.86,10.53,10.65,"31,470","333,502.00",03/09/2022
196,SIL,875.00,-2.78,895.00,875.00,895.00,"7,689","6,781,555.10",03/09/2022
197,SINDU,357.00,-0.83,362.00,356.00,360.00,"7,617","2,725,552.00",03/09/2022
198,SJCL,356.00,-1.93,367.30,356.00,363.00,"9,535","3,421,282.00",03/09/2022
199,SKBBL,"1,180.00",-1.17,"1,215.00","1,172.00","1,215.00","9,993","11,798,213.10",03/09/2022
200,SLBBL,974.20,-1,"1,000.00",974.20,"1,000.00","1,678","1,640,105.20",03/09/2022
201,SLBSL,"1,180.00",-5.6,"1,250.00","1,180.00","1,250.00",269,"327,356.00",03/09/2022
202,SLCF,8.76,-0.57,8.99,8.75,8.75,"8,800","78,254.00",03/09/2022
203,SLI,507.00,-1.36,520.00,500.00,505.00,"13,948","7,049,853.20",03/09/2022
204,SLICL,615.00,-1.76,630.00,612.00,626.00,"24,766","15,274,310.70",03/09/2022
205,SMATA,"1,049.00",1.84,"1,049.00","1,010.30","1,030.00",500,"509,875.10",03/09/2022
206,SMB,"1,762.60",-0.01,"1,762.60","1,700.00","1,762.60",287,"495,622.00",03/09/2022
207,SMFBS,"1,800.00",-3.38,"1,850.00","1,800.00","1,835.00",244,"445,951.00",03/09/2022
208,SMFDB,"1,070.00",-1.29,"1,070.00","1,065.10","1,070.00",300,"320,386.00",03/09/2022
209,SPC,669.00,-1.62,693.60,667.00,693.60,"9,385","6,345,691.50",03/09/2022
210,SPDL,425.00,-3.63,448.00,418.00,448.00,"34,515","14,657,658.40",03/09/2022
211,SRBL,248.00,-1.59,252.00,248.00,252.00,"26,043","6,498,228.80",03/09/2022
212,SRD80,960.00,-1.54,960.00,960.00,960.00,100,"96,000.00",03/09/2022
213,SSHL,374.00,0.81,380.00,349.90,363.60,"44,278","15,868,884.90",03/09/2022
214,STC,"5,505.00",-2.57,"5,760.00","5,500.00","5,760.00","1,261","6,981,468.80",03/09/2022
215,SWBBL,"1,157.00",-1.36,"1,180.00","1,157.00","1,180.00","1,849","2,161,388.20",03/09/2022
216,TPC,655.00,-2.96,665.00,640.00,662.00,"5,760","3,739,729.20",03/09/2022
217,TRH,350.00,0.6,350.00,340.00,341.00,"4,105","1,403,011.00",03/09/2022
218,UIC,627.10,-1.23,647.50,600.00,634.90,"32,956","20,158,349.30",03/09/2022
219,ULI,607.90,1.33,610.00,591.10,596.00,"6,380","3,805,967.00",03/09/2022
220,UMHL,350.00,-3.18,370.00,345.00,361.00,"48,039","16,918,181.00",03/09/2022
221,UMRH,835.00,-3.91,859.00,814.10,859.00,"12,760","10,569,412.00",03/09/2022
222,UNHPL,325.00,-4.69,347.00,324.00,347.00,"6,533","2,173,904.00",03/09/2022
223,UNL,"18,600.00",0.74,"18,600.00","18,600.00","18,600.00",10,"186,000.00",03/09/2022
224,UPCL,303.00,-4.42,321.80,302.90,316.00,"129,381","39,739,969.90",03/09/2022
225,UPPER,587.10,-2.31,608.00,585.10,600.00,"74,336","43,950,750.40",03/09/2022
226,USLB,"1,375.00",-1.08,"1,402.00","1,375.00","1,399.00",236,"328,600.00",03/09/2022
227,VLBS,"1,161.00",-2.44,"1,183.00","1,161.00","1,180.00",232,"272,704.00",03/09/2022
228,WNLB,"1,372.00",-1.66,"1,409.00","1,372.00","1,395.10",380,"526,851.00",03/09/2022
1,ACLBSL,"1,336.20",1.98,"1,336.20","1,307.40","1,334.00","1,266","1,669,787.20",03/10/2022
2,ADBL,386.50,0.68,386.90,380.00,383.00,"28,256","10,872,255.80",03/10/2022
3,AHPC,507.50,6.39,524.00,470.00,477.00,"239,344","118,674,988.40",03/10/2022
4,AIL,638.00,1.92,640.00,620.00,626.00,"2,790","1,766,055.00",03/10/2022
5,AKJCL,295.00,5.92,295.50,270.00,284.00,"95,856","27,527,408.00",03/10/2022
6,AKPL,505.00,5.87,506.90,477.00,479.00,"78,232","38,672,359.50",03/10/2022
7,ALBSL,"1,410.00",1.37,"1,410.00","1,372.00","1,400.00","2,711","3,795,162.00",03/10/2022
8,ALICL,805.00,2.94,805.00,775.00,780.10,"13,819","10,919,154.50",03/10/2022
9,API,513.00,5.77,514.90,480.20,486.20,"332,982","166,529,966.60",03/10/2022
10,BARUN,509.00,4.47,515.00,478.00,496.00,"35,102","17,407,287.70",03/10/2022
11,BBC,"4,380.00",4.46,"4,420.00","4,276.80","4,276.80",464,"2,033,031.00",03/10/2022
12,BFC,447.00,5.67,448.00,420.00,427.00,"17,115","7,390,151.00",03/10/2022
13,BNHC,677.00,1.8,688.50,642.10,675.00,"10,378","6,961,018.50",03/10/2022
14,BNT,"13,587.00",-1.83,"13,590.00","13,587.00","13,590.00",40,"543,540.00",03/10/2022
15,BOKL,260.00,1.96,260.00,253.50,253.50,"36,267","9,304,544.10",03/10/2022
16,BPCL,410.00,2.76,410.90,395.00,400.00,"14,990","6,080,512.30",03/10/2022
17,CBBL,"1,215.00",0.75,"1,216.00","1,190.00","1,196.10","6,561","7,924,682.70",03/10/2022
18,CBL,229.00,2.23,230.00,224.10,227.00,"47,923","10,911,747.10",03/10/2022
19,CCBL,226.00,1.35,227.00,220.10,223.00,"46,814","10,480,463.40",03/10/2022
20,CFCL,433.50,8.4,433.50,399.00,399.90,"14,943","6,190,575.50",03/10/2022
21,CGH,"1,340.00",0.3,"1,353.00","1,312.00","1,315.00","2,900","3,883,345.00",03/10/2022
22,CHCL,488.50,2.63,494.00,471.20,476.00,"19,319","9,347,700.30",03/10/2022
23,CHDC,898.00,5.15,906.50,849.00,850.00,"15,045","13,283,897.00",03/10/2022
24,CHL,459.00,5.52,470.00,430.00,430.00,"17,647","7,944,903.10",03/10/2022
25,CIT,"3,028.00",2.68,"3,030.00","2,915.00","2,948.00","8,022","23,986,649.20",03/10/2022
26,CMF1,9.87,3.35,9.87,9.52,9.52,"5,900","57,397.00",03/10/2022
27,CMF2,10.29,0.78,10.29,10.09,10.29,"2,100","21,407.00",03/10/2022
28,CORBL,499.50,4.5,500.00,470.00,470.00,"1,381","675,249.00",03/10/2022
29,CZBIL,267.00,1.91,267.00,257.00,260.00,"38,364","10,029,974.00",03/10/2022
30,DDBL,"1,125.00",2.45,"1,125.00","1,097.00","1,101.00","12,876","14,303,791.10",03/10/2022
31,DHPL,314.00,6.44,321.00,295.00,295.00,"23,624","7,275,588.50",03/10/2022
32,EBL,540.00,0.75,540.00,529.00,540.00,"30,144","16,054,049.80",03/10/2022
33,EDBL,449.00,1.81,451.00,434.00,435.00,"27,945","12,345,231.00",03/10/2022
34,EIC,585.20,2.49,591.00,564.00,582.40,"7,350","4,246,395.30",03/10/2022
35,EICPO,445.60,-0.93,455.00,437.00,455.00,70,"30,945.00",03/10/2022
36,ENL,341.50,9.98,341.50,316.70,316.70,70,"23,080.00",03/10/2022
37,FMDBL,773.00,4.46,775.00,735.50,740.00,"14,338","10,851,045.00",03/10/2022
38,FOWAD,"2,222.00",1,"2,225.00","2,183.00","2,200.00","5,032","11,096,099.00",03/10/2022
39,GBBL,548.00,2.62,548.00,534.00,544.00,"72,567","39,185,466.20",03/10/2022
40,GBBLPO,277.00,0,277.00,277.00,277.00,"6,500","1,800,500.00",03/10/2022
41,GBIME,318.00,1.6,319.00,309.10,314.00,"70,598","22,129,657.50",03/10/2022
42,GBLBS,860.00,1.65,868.50,840.00,845.00,"12,651","10,836,407.70",03/10/2022
43,GFCL,590.00,5.62,595.00,550.00,550.00,"10,335","5,976,378.40",03/10/2022
44,GHL,314.00,2.95,323.80,299.00,300.00,"41,475","13,004,349.80",03/10/2022
45,GIC,561.80,4.23,561.80,529.00,530.00,"2,631","1,435,528.00",03/10/2022
46,GILB,"1,566.50",0.67,"1,575.00","1,556.00","1,560.00",413,"645,973.00",03/10/2022
47,GIMES1,11.75,2.09,11.78,11.50,11.60,"22,770","264,100.80",03/10/2022
48,GLBSL,"1,326.00",3.27,"1,349.90","1,284.00","1,284.00",845,"1,112,542.60",03/10/2022
49,GLH,461.00,1.77,462.00,426.50,454.00,"7,004","3,170,584.50",03/10/2022
50,GLICL,570.00,5.95,578.30,538.00,545.00,"25,569","14,349,934.40",03/10/2022
51,GMFBS,"1,185.00",2.16,"1,185.00","1,150.00","1,160.00",299,"347,504.00",03/10/2022
52,GMFIL,400.00,3.63,416.90,380.00,380.10,"8,302","3,284,982.90",03/10/2022
53,GRDBL,336.00,5.66,336.00,312.00,312.00,"5,068","1,648,002.60",03/10/2022
54,GUFL,611.00,5.64,613.90,565.50,575.00,"28,287","16,744,231.70",03/10/2022
55,GWFD83,"1,085.00",-1.36,"1,085.00","1,085.00","1,085.00",100,"108,500.00",03/10/2022
56,HDHPC,309.00,4.75,311.00,290.10,295.00,"57,687","17,577,688.60",03/10/2022
57,HDL,"3,866.00",0.91,"3,867.50","3,780.00","3,832.00","23,553","90,193,890.40",03/10/2022
58,HGI,608.00,0.83,613.50,595.00,613.50,"2,966","1,794,676.50",03/10/2022
59,HIDCL,295.00,6.08,295.50,275.00,281.00,"187,987","53,719,957.70",03/10/2022
60,HPPL,459.00,8.28,459.00,421.10,425.00,"12,382","5,443,149.70",03/10/2022
61,HURJA,462.00,4.52,462.00,442.00,442.00,"5,814","2,616,827.00",03/10/2022
62,ICFC,669.90,3.11,669.90,614.70,636.80,"62,388","40,168,920.00",03/10/2022
63,ICFCD83,"1,085.00",-1.36,"1,085.00","1,085.00","1,085.00",140,"151,900.00",03/10/2022
64,IGI,673.10,2.76,675.10,646.50,646.50,"39,078","25,603,563.10",03/10/2022
65,ILBS,"1,175.00",1.56,"1,193.00","1,144.00","1,144.00","2,116","2,483,446.50",03/10/2022
66,JBBL,410.00,8.47,415.80,375.00,378.00,"59,103","23,267,275.60",03/10/2022
67,JBLB,"4,978.00",0.57,"4,998.00","4,920.00","4,949.00","8,621","42,874,954.70",03/10/2022
68,JFL,494.90,5.3,495.50,461.00,461.10,"15,036","7,267,965.30",03/10/2022
69,JLI,565.00,1.62,572.20,548.00,556.00,"7,101","3,983,768.40",03/10/2022
70,JOSHI,306.00,6.62,307.00,285.00,292.00,"25,613","7,601,535.00",03/10/2022
71,JSLBB,"2,242.00",1.91,"2,244.00","2,158.00","2,158.00","1,149","2,542,257.00",03/10/2022
72,KBL,237.00,2.16,237.00,231.00,232.00,"71,390","16,756,634.60",03/10/2022
73,KEF,9.43,3.85,9.43,9.05,9.05,"4,400","40,259.00",03/10/2022
74,KKHC,305.00,4.81,305.50,293.00,296.80,"14,814","4,437,965.00",03/10/2022
75,KLBSL,"1,459.00",3.04,"1,501.00","1,388.00","1,439.00","3,721","5,326,368.00",03/10/2022
76,KMCDB,"1,278.00",6.5,"1,309.00","1,184.00","1,195.00","3,328","4,102,042.50",03/10/2022
77,KPCL,514.90,4.02,519.90,490.00,500.00,"7,259","3,685,582.00",03/10/2022
78,KRBL,404.00,8.89,404.00,365.00,366.00,"9,965","3,801,318.90",03/10/2022
79,KSBBL,476.40,6.32,476.40,444.00,444.00,"32,422","14,956,125.80",03/10/2022
80,LBBL,460.00,5.02,461.00,430.00,430.10,"36,941","16,605,289.50",03/10/2022
81,LBL,264.60,0.99,268.00,262.20,264.00,"16,048","4,236,400.40",03/10/2022
82,LEC,375.00,3.31,375.00,355.80,356.00,"12,620","4,655,423.50",03/10/2022
83,LEMF,10.14,-1.17,10.25,10.14,10.20,"2,500","25,465.00",03/10/2022
84,LGIL,686.00,5.54,686.00,639.20,640.00,"12,388","8,238,974.40",03/10/2022
85,LICN,"1,810.00",3.13,"1,810.00","1,730.00","1,755.00","7,448","13,135,613.00",03/10/2022
86,LLBS,"1,352.00",1.5,"1,354.00","1,330.00","1,330.00",774,"1,038,181.00",03/10/2022
87,LUK,10.25,0.1,10.25,10.10,10.10,"3,100","31,547.00",03/10/2022
88,MBJC,394.50,4.37,401.50,370.50,378.00,"32,450","12,479,191.10",03/10/2022
89,MBL,292.00,0.69,292.00,286.00,287.00,"22,260","6,461,083.00",03/10/2022
90,MDB,463.00,5.44,463.00,432.00,435.00,"11,083","4,982,009.40",03/10/2022
91,MEGA,259.10,0.47,261.00,254.00,257.00,"51,212","13,233,424.70",03/10/2022
92,MEGAPO,120.00,0,120.00,120.00,120.00,"12,730","1,527,600.00",03/10/2022
93,MEN,"1,100.00",-3.08,"1,113.00","1,050.00","1,113.00","3,450","3,765,646.00",03/10/2022
94,MERO,"1,012.00",1.61,"1,024.90","1,000.00","1,000.00","5,612","5,670,523.60",03/10/2022
95,MFIL,611.90,3.19,611.90,592.00,600.00,"12,581","7,615,876.30",03/10/2022
96,MFLD85,900.00,-0.53,900.00,890.00,897.60,187,"167,740.50",03/10/2022
97,MHNL,422.90,6.2,438.00,402.00,405.90,"15,280","6,362,607.70",03/10/2022
98,MKJC,685.00,6.04,690.00,634.00,640.00,"17,914","11,955,831.60",03/10/2022
99,MKLB,"1,275.00",0.78,"1,317.10","1,241.00","1,241.00",840,"1,078,407.00",03/10/2022
100,MLBBL,"1,535.00",2.54,"1,535.00","1,506.00","1,506.00",170,"256,760.00",03/10/2022
101,MLBL,453.00,4.14,453.00,433.00,442.00,"36,960","16,401,196.90",03/10/2022
102,MLBS,"1,350.00",1.12,"1,350.00","1,316.10","1,316.10",470,"626,936.70",03/10/2022
103,MLBSL,"3,600.00",0.47,"3,610.00","3,550.00","3,557.00","1,456","5,216,168.10",03/10/2022
104,MMF1,9.20,5.75,9.20,8.58,8.60,"28,934","252,101.36",03/10/2022
105,MMFDB,"1,229.90",3.27,"1,229.90","1,175.10","1,175.10","1,050","1,271,930.00",03/10/2022
106,MNBBL,488.00,3.39,488.50,466.00,473.00,"39,008","18,673,616.00",03/10/2022
107,MPFL,398.00,6.99,399.80,370.00,379.00,"9,683","3,709,073.20",03/10/2022
108,MSLB,"1,376.90",0.36,"1,410.00","1,372.00","1,372.00","1,121","1,548,981.10",03/10/2022
109,NABBC,498.00,2.57,505.00,480.00,480.00,"2,250","1,117,347.00",03/10/2022
110,NABBCP,274.00,0,274.00,274.00,274.00,"17,286","4,736,364.00",03/10/2022
111,NABIL,"1,018.00",1,"1,018.00",988.70,988.70,"31,958","32,299,087.50",03/10/2022
112,NBF2,11.00,1.85,11.23,10.65,10.65,"37,780","415,760.60",03/10/2022
113,NBF3,9.25,2.78,9.25,8.85,8.85,"13,965","126,443.90",03/10/2022
114,NBL,345.50,2.52,346.50,333.00,337.00,"231,402","77,482,366.70",03/10/2022
115,NBLD85,852.70,2,852.70,852.70,852.70,10,"8,527.00",03/10/2022
116,NCCB,249.80,1.54,249.80,243.00,244.00,"49,972","12,331,590.60",03/10/2022
117,NEF,10.97,1.57,10.99,10.70,10.70,"2,590","28,054.60",03/10/2022
118,NFS,647.00,4.19,649.90,610.10,610.10,"19,943","12,685,934.60",03/10/2022
119,NGPL,618.00,4.75,618.00,590.00,600.00,"46,139","27,951,700.00",03/10/2022
120,NHDL,515.00,8.65,515.00,480.00,480.00,"26,352","13,141,726.30",03/10/2022
121,NHPC,320.00,4.92,320.90,299.00,310.00,"146,566","45,757,948.70",03/10/2022
122,NIBLPF,10.72,1.13,10.72,10.61,10.65,"8,385","89,205.45",03/10/2022
123,NIBSF2,9.03,1.46,9.03,8.56,8.73,"4,950","43,964.00",03/10/2022
124,NICA,758.00,-0.26,762.00,747.00,760.00,"165,638","124,611,575.70",03/10/2022
125,NICBF,10.85,2.36,11.00,10.50,10.50,"24,775","267,000.70",03/10/2022
126,NICGF,11.54,0.26,11.54,11.45,11.45,"1,000","11,495.00",03/10/2022
127,NICL,785.00,4.95,790.00,740.10,740.10,"16,778","12,925,141.30",03/10/2022
128,NICLBSL,"1,049.00",2.34,"1,049.00","1,020.00","1,020.00","8,456","8,696,906.00",03/10/2022
129,NICSF,8.89,3.13,8.91,8.45,8.62,"25,000","213,562.00",03/10/2022
130,NIFRA,336.00,4.02,336.00,319.00,323.00,"185,613","61,309,345.20",03/10/2022
131,NIL,"1,130.00",2.87,"1,130.70","1,085.00","1,095.00","9,745","10,818,517.90",03/10/2022
132,NLBBL,"1,048.80",5.3,"1,048.80",990.00,"1,010.00","5,546","5,589,018.00",03/10/2022
133,NLG,827.00,0.85,828.00,810.00,810.00,"6,285","5,156,786.40",03/10/2022
134,NLIC,"1,210.60",3.47,"1,218.00","1,160.00","1,179.90","72,033","86,316,805.60",03/10/2022
135,NLICL,791.10,0.79,793.00,770.10,780.00,"15,574","12,239,848.90",03/10/2022
136,NMB,310.90,1.27,311.00,305.00,307.00,"19,182","5,919,855.40",03/10/2022
137,NMB50,12.20,0.58,12.20,12.13,12.13,"2,600","31,706.00",03/10/2022
138,NMBHF1,11.50,1.32,11.50,11.40,11.40,982,"11,209.80",03/10/2022
139,NMBMF,972.00,1.78,973.00,940.30,941.00,"1,520","1,465,912.50",03/10/2022
140,NMFBS,"2,385.00",1.92,"2,385.00","2,367.00","2,370.00","1,407","3,342,745.00",03/10/2022
141,NRIC,"1,103.00",4.25,"1,105.00","1,050.10","1,066.00","21,261","22,963,005.40",03/10/2022
142,NRN,699.70,6.34,699.70,660.00,660.00,"44,837","30,449,186.10",03/10/2022
143,NSLB,"1,310.10",1.72,"1,310.10","1,267.00","1,288.00","3,269","4,214,361.50",03/10/2022
144,NTC,"1,646.00",-2.02,"1,685.00","1,636.80","1,660.30","79,402","131,256,223.50",03/10/2022
145,NUBL,"1,108.50",1.33,"1,110.00","1,085.00","1,085.00","6,187","6,817,173.20",03/10/2022
146,NYADI,503.00,7.02,517.00,447.00,470.00,"16,084","7,795,460.60",03/10/2022
147,OHL,464.00,4.27,464.00,450.00,450.00,"5,989","2,742,413.00",03/10/2022
148,PCBL,316.10,0.35,318.00,310.00,315.00,"28,979","9,122,155.50",03/10/2022
149,PFL,489.00,7.21,492.00,450.00,455.00,"11,092","5,197,102.70",03/10/2022
150,PIC,820.00,0.61,824.00,800.00,802.50,"11,548","9,326,414.20",03/10/2022
151,PICL,624.00,4,636.00,593.00,593.20,"6,954","4,303,899.70",03/10/2022
152,PLI,540.00,1.5,543.90,516.00,522.00,"9,101","4,832,548.00",03/10/2022
153,PLIC,655.00,4.8,655.00,613.00,613.50,"6,298","4,010,663.10",03/10/2022
154,PMHPL,336.00,6.67,336.00,309.00,309.00,"18,999","6,183,448.50",03/10/2022
155,PPCL,425.00,4.17,428.00,408.00,416.10,"42,787","18,063,903.00",03/10/2022
156,PRIN,769.00,-0.75,775.20,750.00,760.00,"4,649","3,574,191.00",03/10/2022
157,PROFL,350.00,8.53,350.00,318.60,325.00,"15,894","5,308,918.10",03/10/2022
158,PRVU,294.90,1.06,295.00,289.00,294.00,"89,745","26,253,403.50",03/10/2022
159,PSF,8.90,0,9.05,8.77,8.77,"9,650","85,946.50",03/10/2022
160,RADHI,620.00,5.44,623.70,582.00,590.00,"28,447","17,164,014.50",03/10/2022
161,RBCL,"16,345.00",2.73,"16,345.00","15,990.00","16,000.00",400,"6,459,752.00",03/10/2022
162,RBCLPO,"14,973.00",2,"14,973.00","14,972.00","14,972.00",30,"449,170.00",03/10/2022
163,RHPL,383.00,6.39,386.00,360.00,360.00,"35,981","13,379,606.30",03/10/2022
164,RLFL,427.70,6.92,428.00,393.00,400.00,"41,485","17,100,196.70",03/10/2022
165,RLI,520.00,0,530.00,495.00,530.00,"12,757","6,499,604.00",03/10/2022
166,RMDC,"1,026.00",2.7,"1,026.00","1,000.00","1,000.00","3,088","3,139,421.00",03/10/2022
167,RMF1,9.00,2.62,9.05,8.66,8.66,"5,200","45,657.00",03/10/2022
168,RSDC,678.00,3.67,678.00,645.00,645.00,"10,124","6,649,282.00",03/10/2022
169,RURU,"1,038.30",3.31,"1,038.30","1,000.00","1,025.00","1,249","1,271,331.30",03/10/2022
170,SABSL,"1,335.00",2.14,"1,335.00","1,311.00","1,311.00",534,"707,064.00",03/10/2022
171,SADBL,374.00,5.35,374.90,350.10,352.00,"37,303","13,587,739.10",03/10/2022
172,SAEF,13.00,1.48,13.00,12.82,12.82,"4,500","58,001.00",03/10/2022
173,SAHAS,628.00,5.55,630.00,591.00,594.00,"36,156","22,163,665.00",03/10/2022
174,SANIMA,328.10,0.4,329.90,323.00,326.00,"43,848","14,368,064.90",03/10/2022
175,SAPDBL,329.00,7.87,329.00,303.00,311.00,"23,582","7,449,009.00",03/10/2022
176,SBCF,8.67,0.81,8.67,8.43,8.43,"13,200","113,870.00",03/10/2022
177,SBI,350.00,2.34,350.00,340.00,340.00,"11,456","3,955,930.20",03/10/2022
178,SBL,400.00,1.27,400.00,394.00,396.00,"39,386","15,646,557.30",03/10/2022
179,SCB,460.00,1.77,468.00,450.00,450.00,"19,155","8,764,688.70",03/10/2022
180,SDLBSL,"1,239.90",2.73,"1,240.00","1,207.00","1,207.00",891,"1,084,034.50",03/10/2022
181,SEF,10.50,0.48,10.50,10.30,10.30,"16,970","177,412.10",03/10/2022
182,SFCL,339.00,5.28,350.10,317.00,322.00,"10,558","3,454,838.30",03/10/2022
183,SFMF,11.55,0,11.55,11.36,11.36,"1,600","18,442.00",03/10/2022
184,SGI,546.90,1.81,546.90,529.50,536.00,"1,695","914,594.00",03/10/2022
185,SHEL,459.00,5.42,459.00,426.70,444.00,"18,410","8,153,957.50",03/10/2022
186,SHINE,390.00,4.84,390.00,366.00,372.00,"35,457","13,459,479.70",03/10/2022
